Price,Close,High,Low,Open,Volume,RSI,MACD,Target
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,
Date,,,,,,,,
2023-11-24,188.58892822265625,189.51215989530726,187.8741613770549,189.48237920572873,24048300,67.18935917058417,0.7992174962147685,1
2023-11-27,188.41021728515625,189.28382451972067,187.52668820396536,188.5392770305871,40552600,66.59408728882522,0.5463942004462088,2
2023-11-28,189.01577758789062,189.69084183494422,188.02304763176124,188.40028986240463,38415400,67.64027739258216,0.3663148343238678,0
2023-11-29,187.9932861328125,190.693513100917,187.5962001689742,189.51216190888897,43014200,63.99587581596715,0.13653664659575027,2
2023-11-30,188.56907653808594,188.93639696992793,186.82187704243873,188.4598756228668,48794400,65.1350733126657,-0.010659027583887593,2
2023-12-01,189.84970092773438,190.1673666680402,187.85430382511626,188.94631294335792,45679300,67.59120518402153,-0.05337218934859367,0
2023-12-04,188.0528564453125,188.66835941071503,186.08725507958516,188.59886103241988,43389500,61.088476642384,-0.2246338698459005,2
2023-12-05,192.01385498046875,192.9867262414063,188.79740398889692,188.82719982806023,66628400,68.32324994140231,-0.0995253751591334,0
2023-12-06,190.92185974121094,193.3441084564195,190.71337975554792,193.03636454966008,41089700,64.74903441944119,-0.11745960984127457,2
2023-12-07,192.85768127441406,193.5823700079149,192.18261692775607,192.22233461466143,47477700,67.94992296773788,-0.030614206779874475,2
2023-12-08,194.28721618652344,194.56517940505597,192.26203828251843,192.7881840281593,53377300,70.10847137868352,0.08511221035611083,0
2023-12-11,191.77560424804688,192.08336332058192,190.02840462687192,191.70612101402028,60943700,62.18426663200001,-0.0388346551298735,2
2023-12-12,193.29449462890625,193.30441647720014,190.32622602015354,191.6763396332624,52696900,64.77706813296417,-0.0492008373527586,2
2023-12-13,196.52084350585938,196.5605460420224,193.43345250504257,193.67169801773704,70404200,69.55255044644947,0.12124471561852346,1
2023-12-14,196.66976928710938,198.16878635020208,194.73394853732478,196.58042720970235,66831600,69.75638074621081,0.19941422999096936,0
2023-12-15,196.13369750976562,196.95765018105735,195.56783406915136,196.09397982207716,128256700,67.99191656462699,0.1714796866634556,0
2023-12-18,194.46591186523438,195.20053764226134,192.97681661429394,194.66445486912104,55751900,62.67990278855393,0.005891378461008845,2
2023-12-19,195.50827026367188,195.5181921115413,194.46590061872467,194.73394198979324,40714100,64.54434507041685,-0.06435359624237558,0
2023-12-20,193.4136199951172,196.24289187855894,193.4136199951172,195.46856356116558,52242800,58.24698190825344,-0.2712067486075558,1
2023-12-21,193.26467895507812,195.64724016492798,192.09326476649224,194.67436895686498,46482500,57.81503647313994,-0.4280509236634673,0
2023-12-22,192.19256591796875,193.9894050921648,191.56714106698067,193.76106624785666,37122800,54.67212400117914,-0.6032674752617746,0
2023-12-26,191.64654541015625,192.48043504376977,191.42814358023,192.20247183256527,28919300,53.08923305651797,-0.7458653706020764,1
2023-12-27,191.74581909179688,192.09328069742187,189.7007974418798,191.09062871652011,48087700,53.3536641010914,-0.8176621611240091,1
2023-12-28,192.1726837158203,193.24483398097485,191.7656607623355,192.72861011674675,34049900,54.54027259864433,-0.8185487783014795,0
2023-12-29,191.1303253173828,192.98672576072192,190.33613820624774,192.4903607097449,42628800,51.12050463292812,-0.8668405373268824,0
2024-01-02,184.29042053222656,187.07006792285642,182.55314280656535,185.78943757371047,82488700,35.42420908043249,-1.3103235484124776,0
2024-01-03,182.91050720214844,184.5286619910614,182.09646131024977,182.88072651321147,58414500,33.20885870609314,-1.6268262763549795,0
2024-01-04,180.58753967285156,181.7589539428833,179.5650288616003,180.82578520690032,71983600,29.827193110972985,-1.903624276536212,0
2024-01-05,179.86282348632812,181.4313387856725,178.8601715873943,180.66694755236284,62303300,28.84048483427317,-2.034690502329515,2
2024-01-08,184.21099853515625,184.2507162227342,180.18051667398524,180.76622380895435,59144500,41.372038558220815,-1.7391666284257137,1
2024-01-09,183.79405212402344,183.80397397190293,181.40156892129536,182.58292017691045,42841800,40.63309754053684,-1.4918912010941479,2
2024-01-10,184.83644104003906,185.04490590225782,182.5829392119836,183.0098210810569,46792900,43.35695079127344,-1.1912878587192606,0
2024-01-11,184.24078369140625,185.69017636593313,182.28510409693843,185.1838742981323,49128400,42.16637516472027,-0.9748388360917348,1
2024-01-12,184.56838989257812,185.38243589635255,183.84370111575322,184.70737150933715,40444700,43.09195149951269,-0.7613403484392962,0
2024-01-16,182.29502868652344,182.92043833380222,179.61464536328148,180.83571426310817,65603000,38.48868691573254,-0.7251355573978162,0
2024-01-17,181.3519287109375,181.6001112377356,178.98924135636386,179.95219077216925,47317400,36.735494289086176,-0.7154060410035381,2
2024-01-18,187.2586669921875,187.76495384502815,184.47901992929332,184.73712427915873,78005800,51.604349970518385,-0.28400952101409715,2
2024-01-19,190.16737365722656,190.55453778649462,187.4473029046773,187.9535897974558,68741000,56.96783974159739,0.1983851307041291,2
2024-01-22,192.48043823242188,193.90997199821769,190.86228332421425,190.90200101096366,60133900,60.69800631070365,0.6489918521422089,2
2024-01-23,193.7610626220703,194.3269260762536,192.42088601370864,193.60223731108647,42355600,62.62945511785455,0.9886858614034673,0
2024-01-24,193.08599853515625,194.9523359132993,192.92715808853583,193.99930838143553,53631300,60.92962681090451,1.1139937253273042,1
2024-01-25,192.75840759277344,194.84314692565724,191.70611607825748,193.80077725921535,54822100,60.077489145672125,1.1179955687007574,0
2024-01-26,191.02113342285156,193.34411833566054,190.54462719280716,192.85769025735726,44594000,55.63382407988217,0.9532445368861951,0
2024-01-29,190.33612060546875,190.80270492206986,188.2017571427803,190.6140837964833,47145600,53.93967022204748,0.7563392176396799,0
2024-01-30,186.6729736328125,190.40564874926815,186.10712531543376,189.55190020112778,55859400,45.89166766852596,0.3578209017745754,0
2024-01-31,183.05943298339844,185.7398164976455,183.00980859435379,185.6802399646441,55467800,39.61283352126929,-0.14382333239527575,2
2024-02-01,185.50155639648438,185.59089847447947,182.48366340616798,182.6524257138898,64885400,45.08152000511661,-0.29702173879420907,0
2024-02-02,184.4989013671875,185.96813772334343,177.9468764270477,178.55244241438749,102518000,43.345898599338796,-0.4429508771902947,2
2024-02-05,186.31558227539062,187.87417583998953,184.48896248395178,186.78216664518396,69668800,47.30450001444741,-0.3957409249627939,2
2024-02-06,187.92381286621094,187.9337347140823,185.4122068995574,185.50154897397763,43490800,50.595524141371094,-0.2423507948241987,1
2024-02-07,188.0330047607422,189.66108145721643,187.23881768122482,189.2540584961332,53439000,50.820104568514466,-0.1255627313953661,0
2024-02-08,186.95095825195312,188.1620751580878,185.98800874758206,188.0131716874575,40962000,48.46880414417995,-0.11357422663460576,2
2024-02-09,187.71630859375,188.8494643803939,186.8714052160575,187.5174970927484,45155200,50.22308678185024,-0.049745102387107665,0
2024-02-12,186.02650451660156,187.537383976275,185.66866504371018,187.28888476363343,41781900,46.46220311626155,-0.11333815050861723,0
2024-02-13,183.92918395996094,185.09217370700773,182.4083698811328,184.6548126341336,56529500,42.2348316751082,-0.27921172414569884,0
2024-02-14,183.04452514648438,184.41624573755993,181.34479892181088,184.20751487981576,54630500,40.55854365700996,-0.42247176340191767,1
2024-02-15,182.75628662109375,183.38250957635185,180.2613596441227,182.4481499819002,65434500,40.001467337494184,-0.5050231013761974,0
2024-02-16,181.21556091308594,183.7403213725013,180.57940354414131,182.31889800876044,49701400,37.07045124387533,-0.6239756801162469,0
2024-02-20,180.47007751464844,181.33484997745663,178.91944475353475,180.69869255835386,53665600,35.707141025014025,-0.7073354874636617,2
2024-02-21,181.2255096435547,181.7920799507102,179.57547126273693,180.84778599399235,41529700,38.18788848614686,-0.666619493204117,2
2024-02-22,183.26319885253906,183.84966853541172,181.36467634977905,182.37854224114136,52292200,44.41781094897026,-0.46691957801156736,0
2024-02-23,181.42431640625,183.92917764586625,181.13604881484736,183.89935895257477,45119700,40.455177692340264,-0.4243697632463954,0
2024-02-26,180.0724639892578,181.66284976948523,179.56551591408572,181.14598235368476,40867400,37.78634348826736,-0.45050077531556587,2
2024-02-27,181.53366088867188,182.8159102315647,178.482083088638,180.0128468267154,54318900,42.223102525755266,-0.33776075027283614,0
2024-02-28,180.33091735839844,182.02070906977036,179.0486680197237,181.4143703487687,48953900,39.712617696354975,-0.31312569765449405,0
2024-02-29,179.66493225097656,181.47401381447335,178.45225486971108,180.18181486443112,136682600,38.35279994506302,-0.3100361996559018,0
2024-03-01,178.5814971923828,179.44626969271965,176.31518534052842,178.47215692026748,73488000,36.18224515228416,-0.34654703990819713,0
2024-03-04,174.0488739013672,175.8380562970389,172.74672514229152,175.0925585764457,81510100,28.830947353658246,-0.6252939306700755,0
2024-03-05,169.09877014160156,171.00724262197713,168.60177162586237,169.73492763506007,95132400,23.27035691684783,-1.0664747692312688,0
2024-03-06,168.104736328125,170.21201988746688,167.6673753032203,170.03309257401145,68587700,22.338627061123645,-1.331440777234211,1
2024-03-07,167.98545837402344,169.7050685827557,167.47852546870348,168.13455182641533,71765100,22.22364081827945,-1.413209289106502,2
2024-03-08,169.70506286621094,172.65723446162582,167.92581533645617,167.98545271540405,76114600,27.979358263849278,-1.255292547430825,2
2024-03-11,171.7129669189453,173.33318674250597,171.01717211248007,171.9018287593836,60139500,34.110832987326134,-0.9341643187810162,1
2024-03-12,172.19007873535156,172.98527928876703,169.9834044040384,172.1105571632911,59825400,35.51566400435664,-0.6231347992809457,0
2024-03-13,170.10269165039062,172.1503228051375,169.73490248954016,171.73284593382695,52488700,32.27357693058819,-0.49697971488902626,2
2024-03-14,171.96145629882812,173.26358975503445,171.0171623179081,171.87200022180366,72913500,37.72516943748445,-0.24034670080068565,1
2024-03-15,171.583740234375,171.583740234375,169.26772563447943,170.14244776104985,121664700,37.07213131221867,-0.05756495034235032,2
2024-03-18,172.67715454101562,176.6432079045962,172.4783581807999,174.51605499918875,75604200,40.29415103955442,0.16336184303833345,2
2024-03-19,175.02296447753906,175.54978158656556,171.99127109820583,173.29340452493878,55215200,46.61007946329938,0.4761684913468138,2
2024-03-20,177.59742736816406,177.59742736816406,174.0389165846836,174.66513949599232,53423100,52.543371205988784,0.8436726243676294,0
2024-03-21,170.34124755859375,176.42451903095682,169.81443040365232,175.98715795881162,106181300,39.290041554908015,0.5969033556940548,2
2024-03-22,171.24578857421875,172.0111704512642,169.0391141931604,170.7289059277682,71106600,41.2784672257225,0.4974931467658976,0
2024-03-25,169.82437133789062,170.90782428626645,168.43276661931924,169.54605342761408,54288300,39.110650978839,0.3460848797953364,0
2024-03-26,168.6912384033203,170.39096478835648,168.56201393916072,168.97949086122557,57388400,37.42337611302484,0.18763114216514687,2
2024-03-27,172.26959228515625,172.55785986634996,169.08880538680637,169.3870074763491,60273300,45.42971748557095,0.33331627918178297,0
2024-03-28,170.45057678222656,171.1960744249358,169.4863986176142,170.71896018041463,65672700,42.45600551008297,0.316785514942282,0
2024-04-01,169.00929260253906,170.22197004043582,168.46259127116116,170.16233265286536,46240500,40.210097841015404,0.22283144874933214,0
2024-04-02,167.826416015625,168.32341441545842,167.2200773611407,168.06498070773253,49329500,38.414052120614585,0.1012582751698119,2
2024-04-03,168.63156127929688,169.6553768320082,167.56799252573734,167.7767233727702,47691700,40.3665548445956,0.09538716883189435,0
2024-04-04,167.8065643310547,170.88794562795422,167.8065643310547,169.2677258236611,53704400,39.00209506694952,0.05809437550773566,2
2024-04-05,168.56198120117188,169.3671161921521,167.93575835610383,168.57191570910442,42055200,40.969678782805495,0.10378793628912053,0
2024-04-08,167.4387664794922,168.18426411757292,167.23003563445502,168.01528647300387,37425500,38.957484113648796,0.07897397108632553,2
2024-04-09,168.6514434814453,169.05898582949538,167.33937552823474,167.68726532493085,42451200,42.255014092995964,0.16015919869182538,0
2024-04-10,166.77279663085938,168.0749301271986,166.1068205360595,167.78667770328389,49709300,38.761654263143605,0.10588070143713502,2
2024-04-11,173.9892120361328,174.4067040844594,167.1505236254001,167.3294357885208,91070300,54.36785033292659,0.5497258362346362,2
2024-04-12,175.4901580810547,177.28929006742356,173.16420894399843,173.21389665591335,101593300,56.83198225148873,0.9165172793807819,0
2024-04-15,171.6533203125,175.56967037066977,171.46445848220424,174.30729011068368,73531800,49.4768850761421,0.873051326622122,0
2024-04-16,168.3632049560547,172.71690119832985,167.25986775641732,170.71897282804144,73711200,44.19497638600071,0.6076232297086368,0
2024-04-17,166.99147033691406,169.62555591523414,166.99147033691406,168.59180586766368,50901200,42.173485923857875,0.33802942111711953,0
2024-04-18,166.0372314453125,167.62763251332663,165.55018268321453,167.02129381245496,43122900,40.77622502857376,0.10583034263641422,0
2024-04-19,164.0094757080078,165.40106519259456,163.0950004513954,165.21221853676252,67772100,37.9024762578246,-0.15950873000221732,2
2024-04-22,164.84442138671875,166.25589498596477,163.7808527253039,164.52635030592455,48116400,39.78429933976612,-0.24865532707231175,2
2024-04-23,165.89805603027344,166.04716464714997,163.9299466584378,164.35737315952596,49537800,42.16608989308988,-0.20817172731811828,2
2024-04-24,168.00535583496094,168.2836737462142,165.21222704669103,165.540232667877,48251800,46.706441754757336,-0.02084373423887298,2
2024-04-25,168.87013244628906,169.58581142644354,167.14057238305094,168.51229295621184,50558300,48.49347048544536,0.16945601643298613,0
2024-04-26,168.28367614746094,170.31142312512412,168.16438620722982,168.8601961624801,44838400,47.33429514169714,0.2586420612853184,2
2024-04-29,172.45843505859375,174.97324560716834,172.06084242792699,172.32921062839307,68169400,55.49067281145034,0.5830368484411597,0
2024-04-30,169.3074951171875,173.93952434742974,168.97947431756717,172.2894858404387,65934800,49.286412110796256,0.5690127622279697,0
2024-05-01,168.28367614746094,171.6732091751753,168.0948143120181,168.56199406268553,50383100,47.430754648239564,0.4780604441087457,2
2024-05-02,171.99127197265625,172.37893013348045,169.8641193422282,171.4743893691613,94214900,54.1613884001258,0.6445171136961421,2
2024-05-03,182.27914428710938,185.87740797297917,181.56346535319665,185.52950301417593,163224100,66.8460177481794,1.38205570420512,0
2024-05-06,180.6191864013672,183.0942290168702,179.33692188523904,181.25534382134734,78569700,63.77924302737389,1.6732417918356004,2
2024-05-07,181.30499267578125,183.7899844348637,180.23148958298134,182.3486922480331,77305800,64.50380772540824,1.8152858541337478,1
2024-05-08,181.6429901123047,181.97101089337855,180.36072568018065,181.75233037266264,45057100,64.87672396895672,1.8300706487069418,2
2024-05-09,183.46202087402344,183.55147695770702,181.0167817496789,181.46407733528633,48983000,66.89260922289017,1.8546617419860512,0
2024-05-10,182.1979217529297,184.22841905381327,181.28220609270682,184.039301056681,50759500,64.13768388570952,1.683124831932913,2
2024-05-13,185.4128875732422,186.22907786103977,183.76061103045285,184.57680131825043,72044800,67.7729195780287,1.679658215993264,2
2024-05-14,186.55752563476562,187.42348620330452,185.42283282321628,186.63715506565202,52393600,68.9785998143089,1.6457647683401944,2
2024-05-15,188.83685302734375,189.76251657943658,186.49778622190607,187.03528102253227,70400000,71.28258525180809,1.6632393140227757,1
2024-05-16,188.95631408691406,190.21045865928463,188.7771592552961,189.58338637309936,52845200,71.40246649746116,1.5703657958383932,1
2024-05-17,188.98619079589844,189.9218177264757,188.299400168655,188.6278659115872,41282900,71.43458368754575,1.4039005870387835,2
2024-05-20,190.1507110595703,191.02661956084452,188.13016182957105,188.44867953467443,44361300,72.7205894740012,1.2692464410937014,2
2024-05-21,191.4546356201172,191.83285642957057,190.03128423275254,190.20049107683238,42309400,74.1252415583518,1.1675932330702965,0
2024-05-22,190.01138305664062,191.92245910983817,189.38432593982932,191.37501623979523,34648500,69.8387237157686,0.9139735954338368,0
2024-05-23,186.01010131835938,190.11091836221462,185.76126503778056,190.09100720719516,51005900,59.556053581612375,0.4130689276710813,2
2024-05-24,189.0956573486328,189.6928704821682,187.16468542966413,187.94106857836448,36294600,63.96245262794791,0.23475300672464883,1
2024-05-28,189.10562133789062,192.10160462638697,188.21976480489596,190.61853495727325,52280100,63.976101774665636,0.07116492942746255,1
2024-05-29,189.40420532226562,191.35508832801628,188.62783738828333,188.7273779696699,53068000,64.41109534655615,-0.0563596089176297,2
2024-05-30,190.39956665039062,191.2854232244703,189.7426503955058,189.8720349370489,49947900,65.88978008136972,-0.11000001546174065,2
2024-05-31,191.3551025390625,191.67362027294615,189.02599856414395,190.5488754083416,75158300,67.29463318545557,-0.11681021503934907,2
2024-06-03,193.12680053710938,194.0823384761381,191.62383496596826,192.0020557606219,50080500,69.77988226975995,-0.04155935300188851,1
2024-06-04,193.44532775878906,194.41081372828987,192.13146492648488,193.73397115741048,47471400,70.2180551512165,-0.011462223768980095,2
2024-06-05,194.95823669433594,195.9834409155792,193.96289161058436,194.49042328995185,54156800,72.27433505892746,0.06500445467979077,0
2024-06-06,193.57470703125,195.58530834672572,193.2661524862918,194.77908126144504,41181800,67.67279049513982,-0.01846594444724836,2
2024-06-07,195.97349548339844,196.02326577578603,193.23629646745044,193.7439169991778,53103900,71.10751976000049,0.043614644500014954,0
2024-06-10,192.2210235595703,196.3815736009198,191.25553768440525,195.98342648408087,97262100,60.312112761948825,-0.19898906740107414,2
2024-06-11,206.1857147216797,206.19567789204126,192.7286609927464,192.74855695795014,172373300,75.32532229068573,0.5112761850604315,2
2024-06-12,212.0782012939453,219.1750019825869,205.9369082694312,206.40472171133436,198134300,78.94466473770882,1.2652334254249062,2
2024-06-13,213.2427520751953,215.74106295368526,210.61504146610727,213.74042465409653,97862700,79.58209670959204,1.7024427331878176,0
2024-06-14,211.50086975097656,214.16838712685717,210.31640674162668,212.8545395919822,70122700,75.88165521860564,1.7288393566651692,2
2024-06-17,215.6614227294922,217.9308083607288,211.72981259041407,212.37678083551464,93728300,78.45819675060697,1.8691020510288405,0
2024-06-18,213.29248046875,217.61228945527094,212.008492058615,216.5771221156608,79943300,73.63471790728079,1.6524237967272883,0
2024-06-20,208.70394897460938,213.24273529474334,207.87782592387282,212.93416556238657,86172500,65.2650768332703,1.0779652954380108,0
2024-06-21,206.524169921875,210.9036824915187,206.14593390610847,209.41066477171813,246421400,61.678489758811956,0.4606351831446478,2
2024-06-24,207.17111206054688,211.70988292620214,205.62832424046638,206.75306897426384,80727000,62.33997293294835,0.028140302151235197,2
2024-06-25,208.0968017578125,210.3960464470149,207.6389363414956,208.1764159984445,56713900,63.31572788800696,-0.24810645984777757,2
